lng,lat,heatwave,seamask,xd,yd,ddis,sst,anom,sst_dis,td_flag
-179.875,-52.875,1,,179.625,-53.125,43.5003963311737,7.73066663742065,0.421586900949478,7.30499982833862,TRUE
-179.875,-51.625,1,,178.625,-51.375,107.485390825668,8.08266639709473,0.553902566432953,7.45766639709473,TRUE
-179.875,-51.375,1,,178.625,-51.375,104.113420928526,8.26266670227051,0.75609827041626,7.45766639709473,TRUE
-179.875,-51.125,1,,178.625,-51.125,104.680999142611,8.34266662597656,0.865818858146668,7.45233297348023,TRUE
-179.875,-50.875,1,,178.375,-50.875,122.786919855045,8.22366619110107,0.785121262073517,7.36499977111816,TRUE
-179.875,-50.625,1,,178.375,-50.875,126.214814170895,8.02066612243652,0.634105205535889,7.36499977111816,TRUE
-179.875,-50.375,1,,178.375,-50.125,127.493297474602,7.89633321762085,0.574656069278717,7.3203330039978,TRUE
-179.875,-50.125,1,,178.125,-51.125,179.623652338462,7.88633298873901,0.635344982147217,7.20633316040039,TRUE
-179.875,-49.875,1,,177.625,-50.875,209.257100157307,7.87433338165283,0.683565258979797,7.12766647338867,TRUE
-179.875,-49.625,1,,177.625,-50.875,225.625256513541,7.83433294296265,0.665978789329529,7.12766647338867,TRUE
-179.875,-49.375,1,,177.375,-50.625,240.70912117395,7.78666639328003,0.583099484443665,7.20300006866455,TRUE
-179.875,-47.625,1,,-179.875,-48.125,55.5974633222641,9.84833335876465,0.930525839328766,8.73766613006592,TRUE
-179.875,-47.375,1,,-179.625,-47.875,58.6693896219081,10.4243335723877,1.28035581111908,9.0959997177124,TRUE
-179.875,-47.125,1,,-179.875,-47.875,83.3961949833806,10.8909997940063,1.37579154968262,9.26700019836426,TRUE
-179.875,-46.875,1,,-179.875,-47.625,83.3961949834346,11.1693334579468,1.26637554168701,9.84833335876465,TRUE
-179.875,-46.625,1,,-179.875,-47.625,111.194926644548,11.2813329696655,1.08727586269379,9.84833335876465,TRUE
-179.875,-46.375,1,,179.375,-47.375,124.955784446408,11.3426666259766,0.993590176105499,10.3123331069946,TRUE
-179.875,-46.125,1,,179.875,-47.375,140.292444862912,11.3726663589478,0.963664948940277,10.3933334350586,TRUE
-179.875,-45.875,1,,-179.875,-47.375,166.792389966843,11.3443326950073,0.914822340011597,10.4243335723877,TRUE
-179.875,-45.625,1,,178.875,-47.125,192.388716994712,11.2943334579468,0.836976110935211,10.3843326568604,TRUE
-179.875,-45.375,1,,178.875,-47.125,217.026993281741,11.1949996948242,0.715974748134613,10.3843326568604,TRUE
-179.875,-45.125,1,,178.875,-47.125,242.349826924567,11.0466661453247,0.601361989974976,10.3843326568604,TRUE
-179.875,-44.875,1,,178.625,-47.125,275.701032724786,10.889666557312,0.524030864238739,10.3330001831055,TRUE
-179.875,-44.625,1,,178.625,-47.125,301.251809121943,10.8463335037231,0.503864884376526,10.3330001831055,TRUE
-179.875,-44.375,1,,176.875,-44.375,258.292006932722,11.0576667785645,0.570485889911652,10.4183330535889,TRUE
-179.875,-44.125,1,,179.625,-44.375,48.5669780689258,11.4233331680298,0.602581799030304,10.7659997940063,TRUE
-179.875,-43.875,1,,179.875,-44.125,34.2437752083718,11.9146661758423,0.605734884738922,11.1876668930054,TRUE
-179.875,-43.625,1,,179.875,-43.875,34.2929349008659,12.5533332824707,0.64310759305954,11.6279993057251,TRUE
-179.875,-43.375,1,,-179.875,-43.625,27.7987316611343,13.2049999237061,0.635953366756439,12.5533332824707,TRUE
-179.875,-43.125,1,,179.875,-43.375,34.3909837675648,13.7156667709351,0.523780405521393,12.9769992828369,TRUE
-179.875,-30.875,1,,179.875,-31.375,60.4761213187302,20.6759986877441,0.915751695632935,19.7189998626709,TRUE
-179.875,-30.625,1,,-179.875,-31.375,83.3961949834346,20.7489986419678,0.805780589580536,19.8659992218018,TRUE
-179.875,10.125,1,,-179.875,12.625,277.987316611408,28.7536659240723,0.517416536808014,28.2220001220703,TRUE
